,Date,R000,R001,R002,R003,R004,R005,Totale complessivo
892,20200611,22308.4841,34137.7127,24014.2567,10379.516,27902.1561,22614.9301,141357.0557
893,20200612,22015.4193,36742.3798,28734.2272,11464.3844,32609.4475,24527.0788,156092.937
894,20200613,27459.544,40952.2953,33024.0582,14604.3408,36861.9433,26869.9865,179772.1681
895,20200614,26231.3233,35629.3448,29267.1211,11163.0596,29933.827,24259.2896,156483.9654
896,20200615,17662.8123,28932.715,20934.0201,9683.8588,23094.9187,19783.0304,120091.3553
897,20200616,16443.595,29653.5652,21065.6019,11224.3075,28978.8058,18661.4876,126027.363
898,20200617,18629.604,33679.4479,25532.073,10544.303,25036.8447,21937.8992,135360.1718
899,20200618,18638.9378,34246.0426,25886.3857,10171.4466,26241.4418,23012.1122,138196.3667
900,20200619,20556.0425,36447.4978,28421.2971,11365.8426,31309.53,25647.5478,153747.7578
901,20200620,25835.215,38871.1057,31063.4233,14840.1638,33733.9226,27107.8332,171451.6636
902,20200621,23648.793,34529.691,26198.6137,11068.6891,26999.7924,24385.6263,146831.2055
903,20200622,12609.5095,27367.2385,18340.7518,10693.6025,22442.1309,19778.7765,111232.0097
904,20200623,15847.3882,27833.3503,19642.0322,9970.0265,21991.5892,19555.4261,114839.8125
905,20200624,17285.289,30740.9529,24527.1614,10557.106,26005.1232,21114.2946,130229.9271
906,20200625,18413.2746,30174.6473,23772.693,10597.9104,25089.6674,22512.7539,130560.9466
907,20200626,21312.6585,35700.2156,27844.0883,12083.5953,27946.8014,26371.3303,151258.6894
908,20200627,23685.9217,37363.2014,31036.9087,14605.9515,34650.8652,22096.1195,163438.968
909,20200628,27816.789,34952.7682,27932.842,10433.4951,29800.1389,26113.3292,157049.3624
910,20200629,15876.9177,28442.7731,20213.9546,9160.5052,23257.4342,19123.6346,116075.2194
911,20200630,17074.8242,29766.7685,21201.9332,11254.5391,23552.8944,18850.2286,121701.188
912,20200701,18346.9055,29035.552,21988.2026,10632.4372,26871.5559,19266.2022,126140.8554
913,20200702,17577.1974,31111.0009,22141.5082,10385.1741,23892.2152,23018.3485,128125.4443
914,20200703,19600.98,39228.3507,27751.6176,12105.8147,29325.6432,22584.2442,150596.6504
915,20200704,26488.0441,36377.3704,35129.6561,14798.4095,34196.8956,25900.3038,172890.6795
916,20200705,23532.2857,32167.7027,25302.6515,10412.969,31380.4834,24125.3124,146921.4047
917,20200706,18032.0756,26677.735,21681.0545,11180.5295,22590.5631,16065.4935,116227.4512
918,20200707,16290.785,27954.5245,22412.2297,10744.8145,25454.9659,17910.2406,120767.5602
919,20200708,16185.2635,28169.5323,22849.5967,11849.0526,24112.2616,19437.7211,122603.4278
920,20200709,15394.9054,30062.0635,22766.9967,10016.8194,25412.6747,28755.125,132408.5847
921,20200710,19792.4468,33876.4076,26470.6155,13724.6095,29123.934,22553.5583,145541.5717
922,20200711,26232.1906,37761.4986,32743.7964,16574.3508,33198.5507,24972.7884,171483.1755
923,20200712,27767.229,36278.333,31671.8549,13346.2189,30150.4455,23103.0135,162317.0948
924,20200713,16015.4792,33065.4821,21316.6646,12315.7426,22867.5622,20526.2239,126107.1546
925,20200714,16670.1668,29193.731,21885.1591,11011.6125,24122.5866,20273.1788,123156.4348
926,20200715,19206.1107,32909.2442,26276.5881,11699.3401,27104.1575,18807.7309,136003.1715
927,20200716,18550.1015,31582.3578,27657.9905,12028.1707,25465.4974,24577.9191,139862.037
928,20200717,19364.9505,34397.531,28812.4494,13598.438,32526.8062,22706.6161,151406.7912
929,20200718,27742.6555,40262.2549,31397.0034,17793.1138,33045.4929,25411.8487,175652.3692
930,20200719,26208.154,33236.9184,29624.2835,12559.9908,24926.8215,23952.4719,150508.6401
931,20200720,15653.113,28863.6614,19796.8659,11811.5935,25439.3132,18403.28,119967.827
932,20200721,16064.3371,26154.5879,19854.4381,13499.318,25475.1616,19135.2399,120183.0826
933,20200722,17667.1488,31879.9656,23517.9546,12459.5492,25992.8984,19051.0705,130568.5871
934,20200723,16652.6556,31627.2922,24610.5874,12445.5072,24417.799,22418.8377,132172.6791
935,20200724,21827.6695,35877.9295,30715.1404,12047.8708,30146.9763,23769.0173,154384.6038
936,20200725,27806.4227,38534.7585,30641.709,17320.6831,34969.4534,22696.1672,171969.1939
937,20200726,26145.9562,36628.3505,29936.9245,12832.3643,30861.1772,25180.1557,161584.9284
938,20200727,16099.5247,27857.2217,21109.4625,13543.509,21778.2334,17444.294,117832.2453
939,20200728,13622.392,27182.1732,22107.1879,11767.4851,24290.8015,20433.2989,119403.3386
940,20200729,17532.8825,27479.4506,22526.4655,10742.2126,27393.877,19227.7932,124902.6814
941,20200730,14791.6776,31605.6097,22778.3129,11390.6226,25653.7015,24043.7862,130263.7105
942,20200731,19884.6697,35633.4748,28018.4982,14109.5668,28461.9776,22977.8332,149086.0203
943,20200801,24554.7085,41523.8873,33192.9752,15058.2278,32722.403,27878.0782,174930.28
944,20200802,29837.5154,35652.0185,29991.647,13364.8452,29475.9339,23933.1435,162255.1035
945,20200803,21182.1505,31851.3034,24374.1449,12393.8409,26049.1077,22310.4252,138160.9726
946,20200804,20470.1385,31955.6272,22786.6968,11973.8199,25681.8681,19165.5541,132033.7046
947,20200805,17581.41,27578.0337,21944.9202,12643.8711,26128.1972,19778.1157,125654.5479
948,20200806,17926.8845,29525.5765,26493.3305,12926.074,27157.5171,20442.1371,134471.5197
949,20200807,19324.3526,34037.3124,29266.1712,13194.111,28045.178,25079.2185,148946.3437
950,20200808,26446.4963,35786.6152,28670.8317,14923.4659,32789.5981,25756.9928,164374.0
951,20200809,24409.539,30539.285,25017.6402,13103.251,28290.5826,20092.863,141453.1608
952,20200810,18872.448,31323.6546,26265.2719,13926.2774,26470.2438,20270.6182,137128.5139
953,20200811,18317.2108,32140.7751,24683.5232,12856.9378,23247.8113,16727.2847,127973.5429
954,20200812,18193.9303,27936.146,23397.2347,13915.0851,25201.2187,20452.0078,129095.6226
955,20200813,16982.56,30216.0712,22994.8488,12264.861,27182.9166,22212.7507,131854.0083
956,20200814,22002.7402,30874.0628,29482.7071,16598.3874,29888.3144,24454.0191,153300.231
957,20200815,9297.456,30384.9882,16816.3275,0.0,25553.3012,15714.0718,97766.1447
958,20200816,25704.707,38705.0384,30331.2569,0.0,31461.2249,23040.5679,149242.7951
959,20200817,20705.5898,31908.5452,26394.7061,17990.5278,29120.63,21827.4217,147947.4206
960,20200818,19457.5451,31528.3374,25173.0521,13420.2285,24540.6665,21032.4793,135152.3089
961,20200819,18785.8832,30732.0734,27409.9014,11975.6371,26655.6808,22217.9132,137777.0891
962,20200820,19337.8164,29653.6065,24340.4028,12307.3174,28063.5978,20642.1943,134344.9352
963,20200821,17803.7692,35814.3688,28490.6398,13359.0632,30185.6744,21660.6936,147314.209
964,20200822,26061.3325,41056.9082,31131.1966,15197.3262,34831.0571,26043.1605,174320.9811
965,20200823,24601.997,37081.618,32273.4307,15173.1244,30726.0023,23657.0943,163513.2667
966,20200824,19275.949,31211.4425,23300.1797,12544.2968,25862.8447,24413.2147,136607.9274
967,20200825,17219.4568,27392.8032,24050.1051,11387.3599,22866.9427,23149.0217,126065.6894
968,20200826,20349.1295,30394.1981,27751.6176,12718.2524,25095.119,22534.4777,138842.7943
969,20200827,20584.8699,29372.8904,26627.5968,11869.4961,29075.3652,27485.563,145015.7814
970,20200828,23187.059,40411.3892,33479.1016,13436.0464,31773.0812,28456.4434,170743.1208
971,20200829,31625.7228,47776.3769,39955.3546,16929.8612,38128.9447,28753.9686,203170.2288
972,20200830,34666.6005,43344.5978,37399.3389,15832.6441,34208.377,28351.7892,193803.3475
973,20200831,21034.503,35091.9905,27913.9679,15882.1628,29284.7562,26761.3675,155968.7479
974,20200901,22244.7169,36080.9603,25999.3412,13053.7736,28474.698,24173.2204,150026.7104
975,20200902,23370.431,40218.4356,30455.1982,14595.5439,28786.9673,25513.3228,162939.8988
976,20200903,21191.856,32579.505,29720.5538,12595.7153,29072.4329,25975.0568,151135.1198
977,20200904,25242.3535,42395.1934,38479.6643,15020.9752,36906.2995,29172.255,187216.7409
978,20200905,29135.085,43430.3779,40797.5442,17318.6594,38461.9466,30831.2347,199974.8478
979,20200906,30722.9048,43960.7525,36515.3124,14651.9597,31436.4036,26624.3754,183911.7084
980,20200907,22130.4398,35623.6454,27575.1014,14264.6483,26103.4585,25951.6397,151648.9331
981,20200908,23452.8658,33731.1555,26977.4904,13726.3028,26274.7296,24653.9111,148816.4552
982,20200909,20785.7944,35529.33272,29330.434,15627.8787,26336.4318,23621.7415,151231.6131
983,20200910,22453.984,39072.6497,36456.3773,13211.87,30318.2887,29146.1534,170659.3231
984,20200911,27225.373,49122.9634,39696.8166,17750.2444,34265.4123,32962.6864,201023.4961
985,20200912,31248.9429,50122.8777,44204.0508,18952.983,42712.7904,34685.9289,221927.5737
986,20200913,28682.024,41579.5184,39481.2719,14530.8681,33179.3462,26559.6583,184012.6869
987,20200914,19844.237,35964.4943,30065.6566,20320.3847,27799.0713,30562.0826,164555.9265
988,20200915,18885.8705,32272.646,26004.7102,16173.1213,27691.4435,28497.5369,149525.3284
989,20200916,19254.6795,35343.7553,26906.537,17845.9365,25532.1969,26931.6887,151814.7939
990,20200917,17090.2291,40383.5117,32565.1739,18328.8987,29163.7885,31182.0369,168713.6388
991,20200918,25534.551,45486.7049,35499.9106,18428.2252,33199.3767,37635.1619,195783.9303
992,20200919,32871.3308,49998.606,46946.2882,19472.7848,42071.9383,35496.8957,226857.8438
993,20200920,32168.9417,47254.5927,40244.9089,14080.9872,34523.4547,30155.3189,198428.2041
994,20200921,20418.7613,33809.8733,23820.0228,15085.238,26210.9211,25870.0722,145214.8887
995,20200922,16630.271,31063.5885,29018.4951,15757.8911,24870.5296,27667.5721,145008.3474
996,20200923,19376.308,33275.0796,28637.0483,14292.691,25754.4322,26195.4336,147530.9927
997,20200924,18231.4307,32723.3942,30729.0172,16465.484,24537.6516,25478.6721,148165.6498
998,20200925,23896.18,48426.8519,28699.2874,18140.0751,36209.4033,33870.543,189242.3407
999,20200926,33261.5745,49918.0297,48442.2981,19904.4937,41651.2565,34621.1292,227798.7817
1000,20200927,30815.8298,42894.3865,33937.6968,16048.8083,32050.3281,30299.2494,186046.2989
1001,20200928,17200.0045,27964.8082,25224.7597,14451.4069,22716.0325,23906.5463,131463.5581
1002,20200929,16577.1179,31345.9979,24487.596,14870.478,24428.3718,24410.4063,136119.9679
1003,20200930,18331.2115,31214.2922,28991.1132,14251.5562,26871.3081,25942.9667,145602.4479
1004,20201001,18094.0669,35021.2023,27676.0799,14716.2225,28499.6019,27774.9934,151782.1669
1005,20201002,24738.7413,46416.4092,37574.8226,14369.7981,31674.0851,37149.5152,191923.3715
1006,20201003,33666.3145,52955.3556,45613.785,18228.994,42191.667,35027.9755,227684.0916
1007,20201004,33064.6974,42773.8318,35699.0179,15466.1066,31410.3846,27565.1481,185979.1864
1008,20201005,15374.751,28678.8026,21180.8289,14107.5018,21865.4177,15561.2618,116768.5638
1009,20201006,14894.6385,31632.1656,23784.5048,12691.6139,22941.8196,28357.819,134302.5614
1010,20201007,18711.4606,31699.402,27180.0256,13325.8167,26584.1905,25790.2393,143291.1347
1011,20201008,17887.1539,34170.381,27161.9362,13876.8413,25208.5701,27027.8764,145332.7589
1012,20201009,23749.3998,46001.4268,37866.318,18960.4583,32086.5895,36023.099,194687.2914
1013,20201010,33825.0304,53282.2864,48672.8347,22006.9941,42042.2436,32950.4203,232779.8095
1014,20201011,30053.4318,39514.9314,33295.5644,14324.1203,30512.3574,26161.3198,173861.7251
1015,20201012,14801.7135,28685.0389,25241.5688,12782.1848,22975.19,22409.2974,126894.9934
1016,20201013,15997.3485,31752.7203,24592.3328,14528.0597,25062.7398,22962.8413,134896.0424
1017,20201014,18078.9511,31648.5204,27583.5679,14427.5355,22756.2587,26071.6988,140566.5324
1018,20201015,16979.9168,35115.2837,30835.7777,15093.5806,29110.4702,23547.5254,150682.5544
1019,20201016,25712.7192,47909.8585,40386.5679,18939.4366,37439.1934,33260.9137,203648.6893
1020,20201017,33862.9438,53689.0088,47165.6738,21914.0278,41321.3521,36619.2645,234572.2708
1021,20201018,31849.1145,41084.7031,35036.9789,12090.2033,32008.9868,25470.4534,177540.44
1022,20201019,14086.8105,25273.0807,22357.6311,14169.0388,20782.6969,22165.5861,118834.8441
1023,20201020,15376.816,27808.6116,21886.8524,14234.871,23706.2826,22206.4318,125219.8654
1024,20201021,15858.4153,30109.9302,26642.217,14369.509,25248.5485,23031.8536,135260.4736
1025,20201022,19372.7975,32641.3724,29100.6408,15092.4655,25512.4142,27180.3973,148900.0877
1026,20201023,23352.0525,40460.4536,33602.8777,17524.3334,30482.7453,29363.9696,174786.4321
1027,20201024,22444.072,46685.8504,43345.0108,20501.1961,36805.2797,31524.29,201305.699
1028,20201025,16744.0525,38308.0215,34952.7269,17560.5535,30815.4168,24792.5139,163173.2851
1029,20201026,14564.7341,26435.9235,20228.74,14536.3197,17896.9833,16422.3255,110085.0261
1030,20201027,16080.981,29049.594,20891.9767,13049.3958,20228.2857,21285.3179,120585.5511
1031,20201028,16214.9995,26524.1816,25349.4857,15132.7743,23365.7228,19163.4065,125750.5704
1032,20201029,17754.87,30499.1827,24862.3935,14975.8756,23553.6791,22120.8582,133766.8591
1033,20201030,24359.8551,42108.1171,31605.1554,15566.2178,30297.8452,27658.4861,171595.6767
1034,20201031,23742.0897,39756.7016,42557.5024,20269.2553,36420.7354,32133.465,194879.7494
1035,20201101,18206.7333,32630.2627,28938.6622,12951.1018,25655.9317,23878.2145,142260.9062
1036,20201102,17171.4662,29817.6088,23129.3629,14626.5602,20158.4474,19461.2621,124364.7076
1037,20201103,15373.512,27759.5885,24455.5885,10488.6719,20227.7075,18879.7581,117184.8265
1038,20201104,20692.539,29784.321,23698.9312,13706.3962,24680.9213,25023.6287,137586.7374
1039,20201105,21462.1645,30444.708,26483.6663,11331.7701,25700.4531,28470.981,143893.743
1040,20201106,9491.979,35806.687,29851.5987,12884.2784,15678.5538,17324.8957,121037.9926
1041,20201107,7565.4166,39379.5913,36301.1719,16930.0264,14213.9319,17104.0233,131494.1614
1042,20201108,6223.91,31045.6643,27913.4723,13043.8616,12610.955,15540.6944,106378.5576
1043,20201109,9880.8185,25842.6077,19667.2665,10897.9962,12119.7741,15033.9847,93442.4477
1044,20201110,8861.9475,25171.6892,23931.8632,10788.0143,13246.7272,16340.2624,98340.5038
1045,20201111,10055.724,29208.8468,26175.2792,11303.9752,15452.8906,15490.5975,107687.3133
1046,20201112,10422.6332,29319.7786,27237.1435,11851.1176,17504.9224,18637.038,114972.6333
1047,20201113,14523.5993,36801.0258,35980.2709,15878.1154,19029.2641,23932.8131,146145.0886
1048,20201114,13597.4055,48417.0638,44233.0434,18882.4839,21012.2836,21919.7685,168062.0487
1049,20201115,8673.6195,24693.9308,15145.536,0.0,13654.5647,19840.933,82008.584
1050,20201116,10540.586,17445.4091,19292.882,10669.0703,11890.3113,16446.3621,86284.6208
1051,20201117,10500.7728,21164.185,19744.3736,10697.1543,15699.5342,16635.1031,94441.123
1052,20201118,11522.1631,22727.803,21509.8247,10984.3958,15917.3917,18139.3317,100800.91
1053,20201119,10753.694,26048.8599,21043.2173,13656.0515,16873.3628,17935.4749,106310.6604
1054,20201120,14658.3199,31795.8788,30114.1428,12923.4308,22793.47,24345.0284,136630.2707
1055,20201121,16288.4309,38331.769,29604.6247,15719.1104,23689.3496,25788.7525,149422.0371
1056,20201122,11073.356,20647.8937,22835.183,5108.8926,17809.5925,19369.3283,96844.2461
1057,20201123,11801.062,25193.4543,19186.6584,11488.6688,14369.0134,16814.9646,98853.8215
1058,20201124,11724.657,25056.6687,22669.1157,10783.9256,17547.2549,18463.2476,106244.8695
1059,20201125,12805.065,25380.0064,24197.6287,10949.7864,17526.7288,18838.9537,109698.169
1060,20201126,13173.461,25146.9505,24242.3153,10878.5439,20852.783,20226.3033,114520.357
1061,20201127,17075.6915,37021.9808,32917.8346,14800.5158,22755.9283,23625.665,148197.616
1062,20201128,16899.96,36243.3932,33004.895,15037.3713,25152.8977,25022.3897,151360.9069
1063,20201129,15483.37,24143.154,20166.4596,9534.0637,20682.1314,21409.507,111418.6857
1064,20201130,16871.5043,24621.9862,21681.1371,11597.2052,16156.0231,18662.5614,109590.4173
1065,20201201,16631.097,26613.4722,21613.6116,10399.2574,20677.5058,20717.4429,116652.3869
1066,20201202,15865.6015,24449.2283,20301.9236,10979.9767,20079.7709,19011.7529,110688.2539
1067,20201203,17360.6202,26971.2954,24946.6042,13506.0912,22492.3517,20810.1614,126087.1241
1068,20201204,12305.5415,32402.0389,31197.8135,13230.9506,23712.4363,17799.1023,130647.8831
1069,20201205,19038.6392,33387.3743,28516.9479,14379.9992,25283.034,20976.0222,141582.0168
1070,20201206,17235.2747,38708.9206,36955.3226,12344.3222,22927.5711,22990.7188,151162.13
1071,20201207,21496.0305,38280.0614,35506.023,14396.2714,19702.6606,23977.954,153359.0009
1072,20201208,11766.1635,33681.1412,30800.2597,10855.3333,19211.6036,18902.3079,125216.8092
1073,20201209,17970.6625,25988.5619,22815.0286,13139.3472,16683.5893,18133.9214,114731.1109
1074,20201210,19546.5879,31238.1636,27522.1135,12463.5553,19506.3204,24968.1628,135244.9035
1075,20201211,23390.8745,38834.5965,36441.881,17180.3457,25891.6721,27885.9252,169625.295
1076,20201212,21447.0074,45587.766,45389.8564,20061.6402,27171.8895,27203.9383,186862.0978
1077,20201213,28915.1212,36285.3127,35285.2745,15421.007,30538.7068,26921.818,173367.2402
1078,20201214,20543.7351,25470.4534,22907.9536,13819.393,20425.2867,18454.5333,121621.3551
1079,20201215,22040.2819,27280.4672,27430.7166,14154.9142,23836.4602,26190.395,140933.2351
1080,20201216,25064.8874,36191.8921,30699.6942,15782.0103,25424.7343,25427.0058,158590.2241
1081,20201217,24503.7856,35093.8077,30360.5799,15370.8275,26370.3391,28410.6004,160109.9402
1082,20201218,33276.4425,44462.2171,41854.4112,18248.3637,30576.3724,36610.3024,205028.1093
1083,20201219,30090.354,52223.4783,49523.656,24742.2931,40680.5826,33773.901,231034.265
1084,20201220,24450.3021,40987.6068,32025.3829,15586.0831,34040.4925,29177.2936,176267.161
1085,20201221,25818.5298,32856.3389,28331.0566,15310.9425,20778.7734,21805.3262,144900.9674
1086,20201222,27854.2481,32876.9476,32175.5497,18199.7123,25900.6755,25624.4198,162631.553
1087,20201223,31802.4455,45272.4405,39360.3455,20225.436,29935.3964,31196.0789,197792.1428
1088,20201224,3624.901,5991.391,4390.5617,8911.8379,6944.9667,4251.009,34114.6673
1089,20201225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1090,20201226,0.0,25941.6864,0.0,0.0,11535.9986,13168.2985,50645.9835
1091,20201227,11355.8893,21225.1025,15991.1535,10963.0024,17943.8175,18811.4479,96290.4131
1092,20201228,17320.6831,12670.5509,11669.6454,9967.8789,15733.4828,22222.0845,89584.3256
1093,20201229,25337.8391,36599.647,28600.663,14578.0327,24649.5746,26934.9101,156700.6665
1094,20201230,29912.4749,37918.2321,35291.8412,16209.1762,27802.5405,27499.5224,174633.7873
1095,20201231,4489.1035,7785.6695,8614.6431,7696.4615,8253.392,6492.9795,43332.2491
1096,20210101,0.0,23369.192,3118.976,52.451,7393.939,12557.678,46492.236
1097,20210102,16199.925,26548.7551,20071.9652,11024.4155,19794.0575,20371.2663,114010.3846
1098,20210103,12679.1413,23342.2644,20767.6637,10170.951,20219.0345,20389.2731,107568.328
1099,20210104,27868.001,37511.3032,35995.5106,16360.7472,24138.198,25859.2103,167732.9703
1100,20210105,12535.1695,26544.6664,23857.1515,11545.8693,19695.4331,19162.4566,113340.7464
1101,20210106,0.0,25139.5578,0.0,12038.4131,13334.531,17615.9368,68128.4387
1102,20210107,22859.3435,28784.6132,28793.2449,14522.2777,20324.4321,22405.4565,137689.3679
1103,20210108,28023.702,43048.4355,38518.1972,20000.8466,30279.3428,29964.4303,189834.9544
1104,20210109,19759.2829,39224.4272,34475.5054,13705.6941,28645.6387,25208.1158,161018.6641
1105,20210110,13305.4145,29474.4058,20618.2816,11937.1455,21800.1224,21627.4471,118762.8169
1106,20210111,15811.5398,25207.6615,22478.8466,12831.0014,21350.4893,19850.8863,117530.4249
1107,20210112,16844.4115,29546.2678,23779.0532,14029.4035,19866.2499,21533.9439,125599.3298
1108,20210113,17400.9703,32025.259,23525.719,13862.7167,24004.5512,23133.9059,133953.1221
1109,20210114,19655.9916,30958.1496,24848.145,13480.8982,23802.8007,21525.6426,134271.6277
1110,20210115,22402.0699,39671.0454,35243.4789,16406.7554,30545.6452,32660.7421,176929.7369
1111,20210116,23901.2186,41326.5559,36580.9794,19378.4969,32140.4034,29449.4193,182777.0735
1112,20210117,10665.725,26849.4604,22791.6528,12492.5479,15795.8871,18330.4268,106925.7
1113,20210118,9784.796,28489.6486,22829.8553,13875.0654,15607.8482,16270.548,106857.7615
1114,20210119,10566.0268,28991.0306,24138.5284,12976.5426,19920.4355,19566.4119,116158.9758
1115,20210120,14290.4195,30800.8792,23844.9267,14684.9997,18282.5188,20328.4795,122232.2234
1116,20210121,10854.3008,31365.9458,25696.034,16616.6007,21707.2387,18866.1291,125106.2491
1117,20210122,15915.9875,38930.3712,33213.5013,18195.2932,27112.7892,26085.6169,159453.5593
1118,20210123,16330.3504,42997.0583,38839.9655,16232.6346,28657.1201,25548.6343,168605.7632
1119,20210124,19048.2621,32732.5628,24915.1749,12999.588,25700.164,23929.4265,139325.1783
1120,20210125,17869.8492,25829.0613,20262.2756,12896.6684,19380.0663,20973.379,117211.2998
1121,20210126,18057.7642,29458.464,23771.8257,13793.2914,19663.2604,23317.2779,128061.8836
1122,20210127,17672.0635,30983.3013,27375.3333,15265.8842,21466.4597,23534.7224,136297.7644
1123,20210128,17810.4598,32750.6935,25646.5979,16068.0541,24462.9399,26383.2247,143121.9699
1124,20210129,25187.4245,40055.8375,35492.9722,19635.1764,28793.0797,33531.3048,182695.7951
1125,20210130,19950.8323,48355.7333,38114.4897,19672.9246,32531.5557,27403.6238,186029.1594
1126,20210131,20539.0682,35842.3702,30379.6605,13165.3662,27845.9468,23330.9482,151103.3601
1127,20210201,16428.5205,26550.7788,24934.1316,14170.5256,22936.9875,20171.5395,125192.4835
1128,20210202,17019.1105,28669.2623,24359.3182,14867.4631,22331.1165,23896.18,131142.4506
1129,20210203,18262.6122,29848.4599,26386.6526,14614.2941,21214.3645,23756.0904,134082.4737
1130,20210204,17494.4735,32166.5463,27754.6325,14156.2771,21337.8928,24903.1153,137812.9375
1131,20210205,21898.3751,40867.6716,36772.4049,18774.0301,28928.2546,33311.341,180552.0773
1132,20210206,27338.535,50653.5414,46085.1832,23382.821,32113.9301,33170.9623,212744.973
1133,20210207,23138.5315,40614.4613,34453.7403,14987.8526,30165.2722,25214.9716,168574.8295
1134,20210208,13421.8392,29510.5433,24029.5377,12419.4882,19812.1469,19276.0729,118469.6282
1135,20210209,17543.5792,29496.0883,26048.9012,13923.5516,22235.8787,24338.4617,133586.4607
1136,20210210,19203.4675,29152.5549,25647.8782,13068.4764,22341.0285,25190.8937,134604.2992
1137,20210211,19831.1449,31870.6731,29862.8323,15538.2164,24094.1309,25148.6025,146345.6001
1138,20210212,24273.0425,44127.6871,37259.621,19474.4781,28382.3512,31967.6455,185484.8254
1139,20210213,26336.5144,50936.9833,42396.1433,24949.2887,32816.98,31219.909,208655.8187
1140,20210214,27818.8127,46721.2445,42987.3528,18189.9242,32106.6613,28025.2301,195849.2256
1141,20210215,25409.825,27561.8441,22443.8242,16863.0378,22938.5156,21878.7576,137095.8043
1142,20210216,22595.8495,29476.4295,26102.2608,15746.3684,23829.5218,22588.1677,140338.5977
1143,20210217,16568.7753,28287.9807,26061.4977,15749.1768,21597.8763,21686.0931,129951.3999
1144,20210218,16532.5965,31349.2606,27936.6416,16287.6875,22831.3421,25081.6552,140019.1835
1145,20210219,21659.1655,40229.4627,37047.4216,17773.0833,32300.73,33360.075,182369.9381
1146,20210220,27090.2807,50969.3212,50197.1351,24589.8548,39659.0684,30651.2906,223156.9508
1147,20210221,22053.9522,30932.3784,27001.8574,14504.3122,32437.3917,27962.578,154892.4699
1148,20210222,15410.9298,23319.7559,20073.2455,12739.2328,18050.2476,21417.6844,111011.096
1149,20210223,15621.725,26662.2062,21863.1049,14125.7151,25172.6391,21429.6614,124875.0517
1150,20210224,16516.0765,26067.9818,23522.5389,12778.4678,23924.7183,25076.9057,127886.689
1151,20210225,17256.8333,32358.3435,28417.4975,14965.055,25657.2533,22951.5664,141606.549
1152,20210226,25119.7751,39037.7512,34561.9876,19079.1545,30104.6025,32839.282,180742.5529
1153,20210227,25997.3175,46279.954,43391.4733,19794.0162,32963.9667,34607.3763,203034.104
1154,20210228,23656.0618,31084.7341,28979.9622,14858.2532,31716.5828,31925.0652,162220.6593
1155,20210301,12345.809,24935.701,22719.2539,14024.8192,19619.3998,19201.9394,112846.9223
1156,20210302,14407.5876,27361.2087,26324.1244,13570.9322,20613.9038,20670.7326,122948.4893
1157,20210303,15507.5305,28713.7424,22697.241,14475.9804,19982.1377,21089.5146,122466.1466
1158,20210304,18077.9599,32555.4684,26029.4076,13566.8848,22528.9848,26863.1307,139621.8362
1159,20210305,16842.5117,43663.2273,36651.4372,18848.7005,24719.8672,28018.1678,168743.9117
1160,20210306,14371.161,41527.7695,36577.8819,18640.6311,26746.6647,27290.627,165154.7352
1161,20210307,12417.9601,33434.9932,27081.6903,12113.4552,23248.5134,22322.6087,130619.2209
1162,20210308,12300.5855,26424.7725,24326.9803,10816.7591,20451.3057,19602.3429,113922.746
1163,20210309,12822.5349,26298.9314,23992.409,11369.8074,21764.3979,18385.4384,114633.519
1164,20210310,17120.7085,27427.6604,25274.9805,13342.0476,22679.3168,20503.8806,126348.5944
1165,20210311,15854.4505,28731.0884,27207.201,13799.4864,21824.7372,24432.6257,131849.5892
1166,20210312,21098.931,41160.9429,38295.425,17762.6344,26505.3075,28992.3109,173815.5517
1167,20210313,19687.6274,49849.513,42353.0674,19999.4011,31918.5398,32513.1359,196321.2846
1168,20210314,16250.1045,36436.7598,32855.3064,14650.4729,26559.9474,25503.3282,152255.9192
1169,20210315,9313.3565,17953.2339,12666.9165,9087.9411,14482.5884,13878.2868,77382.3232
1170,20210316,10762.1605,19888.9236,17899.833,9741.431,16756.4838,17432.0692,92480.9011
1171,20210317,12426.9635,20486.039,16586.3691,9013.1055,19363.0507,18759.4925,96635.0203
1172,20210318,12969.026,26285.5502,21848.6912,11316.8608,19236.714,19763.1238,111419.966
1173,20210319,16003.337,32331.0855,27173.4589,11876.641,25360.0585,25919.3431,138663.924
1174,20210320,16091.9668,33108.7232,28193.2798,13697.4754,27433.112,25206.9594,143731.5166
1175,20210321,11860.947,23612.3664,18214.126,12858.5072,19268.1846,21397.9017,107212.0329
1176,20210322,10538.7275,21774.3925,17788.7773,11245.7835,17887.8973,15791.6745,95027.2526
1177,20210323,10879.9068,20323.4822,20377.1309,9777.3207,20489.7147,17261.7067,99109.262
1178,20210324,12364.3527,25398.3023,21473.1916,10992.408,21741.3525,21048.6689,113018.276
1179,20210325,12622.1886,26579.1106,22332.7272,13538.3878,21502.1429,22680.2254,119254.7825
1180,20210326,18291.77,33084.8105,28801.8766,13448.1886,26437.4103,28264.3984,148328.4544
1181,20210327,17092.2115,33350.163,32619.4421,16254.854,28060.1699,25919.7974,153296.6379
1182,20210328,11025.2002,28240.7748,24882.6305,10850.9968,23825.6396,22236.6221,121061.864
1183,20210329,13507.991,19400.6337,18167.9113,9592.5032,16967.8159,16953.4848,94590.3399
1184,20210330,14148.554,24432.0062,24192.0945,10703.9275,21639.135,18005.0241,113120.7413
